gene,scna_count,scna_frequency,mutation_count,mutation_frequency,combined_count,combined_frequency,selected_top500
APPBP2,81,0.10397946084724005,4,0.005134788189987163,83,0.10654685494223363,False
PKP1,81,0.10397946084724005,3,0.0038510911424903724,83,0.10654685494223363,False
FAM78B,81,0.10397946084724005,2,0.0025673940949935813,83,0.10654685494223363,False
PAG1,81,0.10397946084724005,2,0.0025673940949935813,83,0.10654685494223363,False
TIMM17A,81,0.10397946084724005,2,0.0025673940949935813,83,0.10654685494223363,False
SLC30A1,80,0.10269576379974327,4,0.005134788189987163,83,0.10654685494223363,False
ILDR2,80,0.10269576379974327,3,0.0038510911424903724,83,0.10654685494223363,False
NSL1,80,0.10269576379974327,3,0.0038510911424903724,83,0.10654685494223363,False
OR6K6,80,0.10269576379974327,3,0.0038510911424903724,83,0.10654685494223363,False
POGK,80,0.10269576379974327,3,0.0038510911424903724,83,0.10654685494223363,False
RPS6KC1,80,0.10269576379974327,3,0.0038510911424903724,83,0.10654685494223363,False
TATDN3,80,0.10269576379974327,3,0.0038510911424903724,83,0.10654685494223363,False
SYT11,79,0.10141206675224647,5,0.006418485237483954,83,0.10654685494223363,False
DAP3,79,0.10141206675224647,4,0.005134788189987163,83,0.10654685494223363,False
ETV3,79,0.10141206675224647,4,0.005134788189987163,83,0.10654685494223363,False
NTRK1,79,0.10141206675224647,4,0.005134788189987163,83,0.10654685494223363,False
CRB1,71,0.09114249037227215,14,0.01797175866495507,83,0.10654685494223363,False
F5,70,0.08985879332477535,14,0.01797175866495507,83,0.10654685494223363,False
CEP350,68,0.08729139922978177,17,0.021822849807445442,83,0.10654685494223363,False
MRPL21,82,0.10526315789473684,2,0.0025673940949935813,82,0.10526315789473684,False
BPNT1,82,0.10526315789473684,0,0.0,82,0.10526315789473684,False
MIR215,82,0.10526315789473684,0,0.0,82,0.10526315789473684,False
MIR548AO,82,0.10526315789473684,0,0.0,82,0.10526315789473684,False
MRPS28,82,0.10526315789473684,0,0.0,82,0.10526315789473684,False
ORMDL3,82,0.10526315789473684,0,0.0,82,0.10526315789473684,False
PTRH2,82,0.10526315789473684,0,0.0,82,0.10526315789473684,False
RN7SL107P,82,0.10526315789473684,0,0.0,82,0.10526315789473684,False
RN7SL149P,82,0.10526315789473684,0,0.0,82,0.10526315789473684,False
RN7SL372P,82,0.10526315789473684,0,0.0,82,0.10526315789473684,False
RN7SL464P,82,0.10526315789473684,0,0.0,82,0.10526315789473684,False
RN7SL861P,82,0.10526315789473684,0,0.0,82,0.10526315789473684,False
U3|ENSG00000212538.1,82,0.10526315789473684,0,0.0,82,0.10526315789473684,False
snoU13|ENSG00000238511.1,82,0.10526315789473684,0,0.0,82,0.10526315789473684,False
snoU13|ENSG00000238576.1,82,0.10526315789473684,0,0.0,82,0.10526315789473684,False
snoU13|ENSG00000238798.1,82,0.10526315789473684,0,0.0,82,0.10526315789473684,False
DTL,81,0.10397946084724005,2,0.0025673940949935813,82,0.10526315789473684,False
DARC,81,0.10397946084724005,1,0.0012836970474967907,82,0.10526315789473684,False
TMEM206,81,0.10397946084724005,1,0.0012836970474967907,82,0.10526315789473684,False
DDX59,80,0.10269576379974327,2,0.0025673940949935813,82,0.10526315789473684,False
FAM71A,80,0.10269576379974327,2,0.0025673940949935813,82,0.10526315789473684,False
FCRL2,80,0.10269576379974327,2,0.0025673940949935813,82,0.10526315789473684,False
OR6N1,80,0.10269576379974327,2,0.0025673940949935813,82,0.10526315789473684,False
PHLDA3,80,0.10269576379974327,2,0.0025673940949935813,82,0.10526315789473684,False
OR10Z1,79,0.10141206675224647,5,0.006418485237483954,82,0.10526315789473684,False
PEAR1,79,0.10141206675224647,4,0.005134788189987163,82,0.10526315789473684,False
PRCC,79,0.10141206675224647,4,0.005134788189987163,82,0.10526315789473684,False
SLC10A5,79,0.10141206675224647,4,0.005134788189987163,82,0.10526315789473684,False
ETV3L,79,0.10141206675224647,3,0.0038510911424903724,82,0.10526315789473684,False
FLVCR1,79,0.10141206675224647,3,0.0038510911424903724,82,0.10526315789473684,False
RXFP4,79,0.10141206675224647,3,0.0038510911424903724,82,0.10526315789473684,False
SH2D2A,79,0.10141206675224647,3,0.0038510911424903724,82,0.10526315789473684,False
ZFAND1,79,0.10141206675224647,3,0.0038510911424903724,82,0.10526315789473684,False
MEX3A,77,0.09884467265725289,5,0.006418485237483954,82,0.10526315789473684,False
SEMA4A,77,0.09884467265725289,5,0.006418485237483954,82,0.10526315789473684,False
PAPPA2,66,0.08472400513478819,18,0.023106546854942234,82,0.10526315789473684,False
C1orf110,81,0.10397946084724005,1,0.0012836970474967907,81,0.10397946084724005,False
LAD1,81,0.10397946084724005,0,0.0,81,0.10397946084724005,False
LINC00467,81,0.10397946084724005,0,0.0,81,0.10397946084724005,False
MIR1231,81,0.10397946084724005,0,0.0,81,0.10397946084724005,False
MIR921,81,0.10397946084724005,0,0.0,81,0.10397946084724005,False
NEK2,81,0.10397946084724005,0,0.0,81,0.10397946084724005,False
RN7SL41P,81,0.10397946084724005,0,0.0,81,0.10397946084724005,False
RN7SL606P,81,0.10397946084724005,0,0.0,81,0.10397946084724005,False
RNA5SP60,81,0.10397946084724005,0,0.0,81,0.10397946084724005,False
RNA5SP64,81,0.10397946084724005,0,0.0,81,0.10397946084724005,False
SMIM19,81,0.10397946084724005,0,0.0,81,0.10397946084724005,False
SNORA16B,81,0.10397946084724005,0,0.0,81,0.10397946084724005,False
SNORA36B,81,0.10397946084724005,0,0.0,81,0.10397946084724005,False
SNORD112|ENSG00000252740.1,81,0.10397946084724005,0,0.0,81,0.10397946084724005,False
SNORD116|ENSG00000202498.1,81,0.10397946084724005,0,0.0,81,0.10397946084724005,False
snoU13|ENSG00000238566.1,81,0.10397946084724005,0,0.0,81,0.10397946084724005,False
snoU13|ENSG00000238714.1,81,0.10397946084724005,0,0.0,81,0.10397946084724005,False
ATF3,80,0.10269576379974327,2,0.0025673940949935813,81,0.10397946084724005,False
CHMP4C,80,0.10269576379974327,2,0.0025673940949935813,81,0.10397946084724005,False
RD3,80,0.10269576379974327,2,0.0025673940949935813,81,0.10397946084724005,False
BATF3,80,0.10269576379974327,1,0.0012836970474967907,81,0.10397946084724005,False
CSRP1,80,0.10269576379974327,1,0.0012836970474967907,81,0.10397946084724005,False
OR6N2,80,0.10269576379974327,1,0.0012836970474967907,81,0.10397946084724005,False
SMYD2,80,0.10269576379974327,1,0.0012836970474967907,81,0.10397946084724005,False
TADA1,80,0.10269576379974327,1,0.0012836970474967907,81,0.10397946084724005,False
TNNT2,80,0.10269576379974327,1,0.0012836970474967907,81,0.10397946084724005,False
ANGEL2,79,0.10141206675224647,2,0.0025673940949935813,81,0.10397946084724005,False
FABP4,79,0.10141206675224647,2,0.0025673940949935813,81,0.10397946084724005,False
PMP2,79,0.10141206675224647,2,0.0025673940949935813,81,0.10397946084724005,False
FCRL4,78,0.10012836970474968,4,0.005134788189987163,81,0.10397946084724005,False
SSR2,78,0.10012836970474968,4,0.005134788189987163,81,0.10397946084724005,False
MEF2D,78,0.10012836970474968,3,0.0038510911424903724,81,0.10397946084724005,False
CCT3,77,0.09884467265725289,5,0.006418485237483954,81,0.10397946084724005,False
PPM1E,76,0.0975609756097561,7,0.008985879332477536,81,0.10397946084724005,False
DCAF6,76,0.0975609756097561,5,0.006418485237483954,81,0.10397946084724005,False
SUCO,70,0.08985879332477535,11,0.014120667522464698,81,0.10397946084724005,False
ASCL5,80,0.10269576379974327,0,0.0,80,0.10269576379974327,False
FMO9P,80,0.10269576379974327,0,0.0,80,0.10269576379974327,False
FNTA,80,0.10269576379974327,0,0.0,80,0.10269576379974327,False
HEY1,80,0.10269576379974327,0,0.0,80,0.10269576379974327,False
MIR5191,80,0.10269576379974327,0,0.0,80,0.10269576379974327,False
NENF,80,0.10269576379974327,0,0.0,80,0.10269576379974327,False
RN7SKP98,80,0.10269576379974327,0,0.0,80,0.10269576379974327,False
RN7SL344P,80,0.10269576379974327,0,0.0,80,0.10269576379974327,False
RN7SL512P,80,0.10269576379974327,0,0.0,80,0.10269576379974327,False
RNA5SP62,80,0.10269576379974327,0,0.0,80,0.10269576379974327,False
RNA5SP63,80,0.10269576379974327,0,0.0,80,0.10269576379974327,False
RPL12P38,80,0.10269576379974327,0,0.0,80,0.10269576379974327,False
RPS10P7,80,0.10269576379974327,0,0.0,80,0.10269576379974327,False
SCARNA20|ENSG00000252577.1,80,0.10269576379974327,0,0.0,80,0.10269576379974327,False
SNORA26|ENSG00000212187.1,80,0.10269576379974327,0,0.0,80,0.10269576379974327,False
SNORA70|ENSG00000206637.1,80,0.10269576379974327,0,0.0,80,0.10269576379974327,False
IMPA1,79,0.10141206675224647,2,0.0025673940949935813,80,0.10269576379974327,False
SNX16,79,0.10141206675224647,2,0.0025673940949935813,80,0.10269576379974327,False
FABP9,79,0.10141206675224647,1,0.0012836970474967907,80,0.10269576379974327,False
ISG20L2,79,0.10141206675224647,1,0.0012836970474967907,80,0.10269576379974327,False
RIT1,79,0.10141206675224647,1,0.0012836970474967907,80,0.10269576379974327,False
TMEM9,79,0.10141206675224647,1,0.0012836970474967907,80,0.10269576379974327,False
VASH2,79,0.10141206675224647,1,0.0012836970474967907,80,0.10269576379974327,False
MED24,78,0.10012836970474968,4,0.005134788189987163,80,0.10269576379974327,False
RRNAD1,78,0.10012836970474968,4,0.005134788189987163,80,0.10269576379974327,False
TLK2,78,0.10012836970474968,4,0.005134788189987163,80,0.10269576379974327,False
C1orf106,78,0.10012836970474968,2,0.0025673940949935813,80,0.10269576379974327,False
CHRNB3,78,0.10012836970474968,2,0.0025673940949935813,80,0.10269576379974327,False
LRRC71,78,0.10012836970474968,2,0.0025673940949935813,80,0.10269576379974327,False
OR10X1,78,0.10012836970474968,2,0.0025673940949935813,80,0.10269576379974327,False
OR6P1,78,0.10012836970474968,2,0.0025673940949935813,80,0.10269576379974327,False
MRC2,77,0.09884467265725289,5,0.006418485237483954,80,0.10269576379974327,False
PSMD3,77,0.09884467265725289,4,0.005134788189987163,80,0.10269576379974327,False
NR5A2,75,0.0962772785622593,5,0.006418485237483954,80,0.10269576379974327,False
POU2F1,75,0.0962772785622593,5,0.006418485237483954,80,0.10269576379974327,False
INTS2,74,0.09499358151476252,6,0.007702182284980745,80,0.10269576379974327,False
BPTF,72,0.09242618741976893,12,0.01540436456996149,80,0.10269576379974327,False
DNM3,71,0.09114249037227215,10,0.012836970474967908,80,0.10269576379974327,False
ASTN1,67,0.08600770218228498,14,0.01797175866495507,80,0.10269576379974327,False
FABP12,79,0.10141206675224647,1,0.0012836970474967907,79,0.10141206675224647,False
C1orf227,79,0.10141206675224647,0,0.0,79,0.10141206675224647,False
CRABP2,79,0.10141206675224647,0,0.0,79,0.10141206675224647,False
FABP5,79,0.10141206675224647,0,0.0,79,0.10141206675224647,False
HAPLN2,79,0.10141206675224647,0,0.0,79,0.10141206675224647,False
HDGF,79,0.10141206675224647,0,0.0,79,0.10141206675224647,False
IMPA1P,79,0.10141206675224647,0,0.0,79,0.10141206675224647,False
LINC00862,79,0.10141206675224647,0,0.0,79,0.10141206675224647,False
MIR3122,79,0.10141206675224647,0,0.0,79,0.10141206675224647,False
RNA5SP65,79,0.10141206675224647,0,0.0,79,0.10141206675224647,False
SCARNA4|ENSG00000252808.1,79,0.10141206675224647,0,0.0,79,0.10141206675224647,False
SNORA42|ENSG00000207475.1,79,0.10141206675224647,0,0.0,79,0.10141206675224647,False
UBQLN4,78,0.10012836970474968,4,0.005134788189987163,79,0.10141206675224647,False
APOA1BP,78,0.10012836970474968,1,0.0012836970474967907,79,0.10141206675224647,False
GPA33,78,0.10012836970474968,1,0.0012836970474967907,79,0.10141206675224647,False
GPR25,78,0.10012836970474968,1,0.0012836970474967907,79,0.10141206675224647,False
MRPL24,78,0.10012836970474968,1,0.0012836970474967907,79,0.10141206675224647,False
OR6Y1,78,0.10012836970474968,1,0.0012836970474967907,79,0.10141206675224647,False
YPEL2,78,0.10012836970474968,1,0.0012836970474967907,79,0.10141206675224647,False
BRIP1,77,0.09884467265725289,4,0.005134788189987163,79,0.10141206675224647,False
GSDMA,77,0.09884467265725289,4,0.005134788189987163,79,0.10141206675224647,False
LMNA,77,0.09884467265725289,2,0.0025673940949935813,79,0.10141206675224647,False
MPZL1,77,0.09884467265725289,2,0.0025673940949935813,79,0.10141206675224647,False
CSF3,76,0.0975609756097561,4,0.005134788189987163,79,0.10141206675224647,False
C1orf85,76,0.0975609756097561,3,0.0038510911424903724,79,0.10141206675224647,False
HGSNAT,76,0.0975609756097561,3,0.0038510911424903724,79,0.10141206675224647,False
EFCAB3,75,0.0962772785622593,7,0.008985879332477536,79,0.10141206675224647,False
PTPRC,74,0.09499358151476252,6,0.007702182284980745,79,0.10141206675224647,False
KCNT2,72,0.09242618741976893,9,0.011553273427471117,79,0.10141206675224647,False
SCN4A,70,0.08985879332477535,12,0.01540436456996149,79,0.10141206675224647,False
CFH,70,0.08985879332477535,9,0.011553273427471117,79,0.10141206675224647,False
ZNF648,68,0.08729139922978177,12,0.01540436456996149,79,0.10141206675224647,False
SEC16B,67,0.08600770218228498,13,0.01668806161745828,79,0.10141206675224647,False
CHD7,63,0.08087291399229782,17,0.021822849807445442,79,0.10141206675224647,False
LRRC3C,78,0.10012836970474968,0,0.0,78,0.10012836970474968,False
MIR3664,78,0.10012836970474968,0,0.0,78,0.10012836970474968,False
MIR765,78,0.10012836970474968,0,0.0,78,0.10012836970474968,False
RN7SL308P,78,0.10012836970474968,0,0.0,78,0.10012836970474968,False
RN7SL448P,78,0.10012836970474968,0,0.0,78,0.10012836970474968,False
RN7SL612P,78,0.10012836970474968,0,0.0,78,0.10012836970474968,False
TTC24,78,0.10012836970474968,0,0.0,78,0.10012836970474968,False
snoU13|ENSG00000238325.1,78,0.10012836970474968,0,0.0,78,0.10012836970474968,False
snoU13|ENSG00000238843.1,78,0.10012836970474968,0,0.0,78,0.10012836970474968,False
METTL2A,76,0.0975609756097561,3,0.0038510911424903724,78,0.10012836970474968,False
TMEM79,76,0.0975609756097561,3,0.0038510911424903724,78,0.10012836970474968,False
PAQR6,76,0.0975609756097561,2,0.0025673940949935813,78,0.10012836970474968,False
PMF1,76,0.0975609756097561,2,0.0025673940949935813,78,0.10012836970474968,False
MARCH10,75,0.0962772785622593,3,0.0038510911424903724,78,0.10012836970474968,False
TBX4,75,0.0962772785622593,3,0.0038510911424903724,78,0.10012836970474968,False
SMG8,71,0.09114249037227215,9,0.011553273427471117,78,0.10012836970474968,False
PRG4,71,0.09114249037227215,8,0.010269576379974325,78,0.10012836970474968,False
LAMC1,69,0.08857509627727857,10,0.012836970474967908,78,0.10012836970474968,False
TNR,68,0.08729139922978177,11,0.014120667522464698,78,0.10012836970474968,False
PRRC2C,67,0.08600770218228498,12,0.01540436456996149,78,0.10012836970474968,False
TNN,67,0.08600770218228498,11,0.014120667522464698,78,0.10012836970474968,False
TRPA1,66,0.08472400513478819,13,0.01668806161745828,78,0.10012836970474968,False
LAMTOR2,77,0.09884467265725289,0,0.0,77,0.09884467265725289,False
LINC00970,77,0.09884467265725289,0,0.0,77,0.09884467265725289,False
RAB25,77,0.09884467265725289,0,0.0,77,0.09884467265725289,False
snoU13|ENSG00000238799.1,77,0.09884467265725289,0,0.0,77,0.09884467265725289,False
RHBG,76,0.0975609756097561,2,0.0025673940949935813,77,0.09884467265725289,False
C1orf61,76,0.0975609756097561,1,0.0012836970474967907,77,0.09884467265725289,False
DPT,76,0.0975609756097561,1,0.0012836970474967907,77,0.09884467265725289,False
SLC25A44,76,0.0975609756097561,1,0.0012836970474967907,77,0.09884467265725289,False
MPC2,75,0.0962772785622593,2,0.0025673940949935813,77,0.09884467265725289,False
RCSD1,75,0.0962772785622593,2,0.0025673940949935813,77,0.09884467265725289,False
PITPNC1,74,0.09499358151476252,5,0.006418485237483954,77,0.09884467265725289,False
ZC2HC1A,74,0.09499358151476252,4,0.005134788189987163,77,0.09884467265725289,False
SWT1,73,0.09370988446726572,5,0.006418485237483954,77,0.09884467265725289,False
TBX19,73,0.09370988446726572,5,0.006418485237483954,77,0.09884467265725289,False
CDC73,73,0.09370988446726572,4,0.005134788189987163,77,0.09884467265725289,False
PRKCA,73,0.09370988446726572,4,0.005134788189987163,77,0.09884467265725289,False
XPR1,73,0.09370988446726572,4,0.005134788189987163,77,0.09884467265725289,False
NCF2,72,0.09242618741976893,5,0.006418485237483954,77,0.09884467265725289,False
MROH9,70,0.08985879332477535,8,0.010269576379974325,77,0.09884467265725289,False
KIAA1614,70,0.08985879332477535,7,0.008985879332477536,77,0.09884467265725289,False
RASAL2,69,0.08857509627727857,9,0.011553273427471117,77,0.09884467265725289,False
ARFGEF1,66,0.08472400513478819,12,0.01540436456996149,77,0.09884467265725289,False
BGLAP,76,0.0975609756097561,0,0.0,76,0.0975609756097561,False
MIR181A1HG,76,0.0975609756097561,0,0.0,76,0.0975609756097561,False
MIR4729,76,0.0975609756097561,0,0.0,76,0.0975609756097561,False
POTEA,76,0.0975609756097561,0,0.0,76,0.0975609756097561,False
RN7SKP41,76,0.0975609756097561,0,0.0,76,0.0975609756097561,False
SGK196,76,0.0975609756097561,0,0.0,76,0.0975609756097561,False
SNORA26|ENSG00000252236.1,76,0.0975609756097561,0,0.0,76,0.0975609756097561,False
STMN2,76,0.0975609756097561,0,0.0,76,0.0975609756097561,False
TSACC,76,0.0975609756097561,0,0.0,76,0.0975609756097561,False
U3|ENSG00000201329.1,76,0.0975609756097561,0,0.0,76,0.0975609756097561,False
VHLL,76,0.0975609756097561,0,0.0,76,0.0975609756097561,False
CHRNA6,74,0.09499358151476252,2,0.0025673940949935813,76,0.0975609756097561,False
GDPD1,73,0.09370988446726572,4,0.005134788189987163,76,0.0975609756097561,False
SMG7,72,0.09242618741976893,5,0.006418485237483954,76,0.0975609756097561,False
GPR161,72,0.09242618741976893,4,0.005134788189987163,76,0.0975609756097561,False
ACE,71,0.09114249037227215,10,0.012836970474967908,76,0.0975609756097561,False
SELP,71,0.09114249037227215,6,0.007702182284980745,76,0.0975609756097561,False
KIFAP3,71,0.09114249037227215,5,0.006418485237483954,76,0.0975609756097561,False
DDX5,70,0.08985879332477535,8,0.010269576379974325,76,0.0975609756097561,False
LAMC2,70,0.08985879332477535,7,0.008985879332477536,76,0.0975609756097561,False
ZBTB41,69,0.08857509627727857,9,0.011553273427471117,76,0.0975609756097561,False
BZRAP1,66,0.08472400513478819,12,0.01540436456996149,76,0.0975609756097561,False
DNAH17,51,0.06546854942233633,26,0.03337612323491656,76,0.0975609756097561,False
MSI2,75,0.0962772785622593,2,0.0025673940949935813,75,0.0962772785622593,False
LINC00626,75,0.0962772785622593,0,0.0,75,0.0962772785622593,False
MIR181A1,75,0.0962772785622593,0,0.0,75,0.0962772785622593,False
MIR181B1,75,0.0962772785622593,0,0.0,75,0.0962772785622593,False
DENND1B,74,0.09499358151476252,3,0.0038510911424903724,75,0.0962772785622593,False
C17orf82,74,0.09499358151476252,2,0.0025673940949935813,75,0.0962772785622593,False
ATP6V1G3,74,0.09499358151476252,1,0.0012836970474967907,75,0.0962772785622593,False
RNF170,74,0.09499358151476252,1,0.0012836970474967907,75,0.0962772785622593,False
IVNS1ABP,73,0.09370988446726572,4,0.005134788189987163,75,0.0962772785622593,False
THRA,73,0.09370988446726572,3,0.0038510911424903724,75,0.0962772785622593,False
XCL1,72,0.09242618741976893,4,0.005134788189987163,75,0.0962772785622593,False
ARPC5,72,0.09242618741976893,3,0.0038510911424903724,75,0.0962772785622593,False
KCNH6,70,0.08985879332477535,8,0.010269576379974325,75,0.0962772785622593,False
DHX9,70,0.08985879332477535,7,0.008985879332477536,75,0.0962772785622593,False
MED1,70,0.08985879332477535,7,0.008985879332477536,75,0.0962772785622593,False
CCDC181,70,0.08985879332477535,5,0.006418485237483954,75,0.0962772785622593,False
HELZ,68,0.08729139922978177,10,0.012836970474967908,75,0.0962772785622593,False
FMO1,68,0.08729139922978177,8,0.010269576379974325,75,0.0962772785622593,False
VCPIP1,66,0.08472400513478819,10,0.012836970474967908,75,0.0962772785622593,False
MAP3K1,12,0.01540436456996149,65,0.0834403080872914,75,0.0962772785622593,False
TBX2,74,0.09499358151476252,1,0.0012836970474967907,74,0.09499358151476252,False
ANKRD36BP1,74,0.09499358151476252,0,0.0,74,0.09499358151476252,False
IL7,74,0.09499358151476252,0,0.0,74,0.09499358151476252,False
RN7SL800P,74,0.09499358151476252,0,0.0,74,0.09499358151476252,False
SFT2D2,74,0.09499358151476252,0,0.0,74,0.09499358151476252,False
SNORD124,74,0.09499358151476252,0,0.0,74,0.09499358151476252,False
NACA2,73,0.09370988446726572,2,0.0025673940949935813,74,0.09499358151476252,False
PKIA,73,0.09370988446726572,1,0.0012836970474967907,74,0.09499358151476252,False
THAP1,72,0.09242618741976893,2,0.0025673940949935813,74,0.09499358151476252,False
TRMT1L,72,0.09242618741976893,2,0.0025673940949935813,74,0.09499358151476252,False
PRRX1,70,0.08985879332477535,5,0.006418485237483954,74,0.09499358151476252,False
SELL,69,0.08857509627727857,6,0.007702182284980745,74,0.09499358151476252,False
GLUL,69,0.08857509627727857,5,0.006418485237483954,74,0.09499358151476252,False
RNASEL,69,0.08857509627727857,5,0.006418485237483954,74,0.09499358151476252,False
